wavelength_micron,normalized_flux,err_normalized_flux
2.2939372,6.471590e-01,5.259000e-03
2.2939496,6.621240e-01,6.414000e-03
2.2939620,6.790020e-01,5.586000e-03
2.2939744,6.953560e-01,5.988000e-03
2.2939868,7.050270e-01,5.754000e-03
2.2939993,7.219410e-01,8.062000e-03
2.2940117,7.167720e-01,8.458000e-03
2.2940241,7.373320e-01,6.316000e-03
2.2940365,7.389020e-01,5.508000e-03
2.2940489,7.230800e-01,5.816000e-03
2.2940613,7.310690e-01,5.991000e-03
2.2940737,7.372880e-01,6.094000e-03
2.2940861,7.299390e-01,7.151000e-03
2.2940985,7.401900e-01,6.761000e-03
2.2941109,7.393650e-01,6.245000e-03
2.2941233,7.510040e-01,7.630000e-03
2.2941357,7.527190e-01,4.624000e-03
2.2941481,7.533590e-01,7.167000e-03
2.2941605,7.697680e-01,7.167000e-03
2.2941729,7.631310e-01,5.190000e-03
2.2941853,7.611830e-01,6.226000e-03
2.2941977,7.647970e-01,6.983000e-03
2.2942101,7.761680e-01,4.859000e-03
2.2942225,7.925040e-01,6.612000e-03
2.2942349,8.065180e-01,8.816000e-03
2.2942473,7.981970e-01,3.160000e-03
2.2942597,8.106850e-01,5.047000e-03
2.2942721,8.116360e-01,6.115000e-03
2.2942845,8.045510e-01,6.136000e-03
2.2942969,8.027530e-01,5.087000e-03
2.2943093,7.900850e-01,6.356000e-03
2.2943217,7.836610e-01,6.484000e-03
2.2943341,7.762430e-01,6.449000e-03
2.2943465,7.703980e-01,5.289000e-03
2.2943589,7.477580e-01,5.475000e-03
2.2943713,7.638670e-01,5.697000e-03
2.2943837,7.851300e-01,2.842000e-03
2.2943961,7.859350e-01,6.184000e-03
2.2944085,7.911510e-01,8.620000e-03
2.2944208,8.028200e-01,5.942000e-03
2.2944332,8.130830e-01,4.614000e-03
2.2944456,8.276770e-01,7.602000e-03
2.2944580,8.538040e-01,5.298000e-03
2.2944704,8.707610e-01,5.382000e-03
2.2944828,8.754830e-01,7.191000e-03
2.2944952,8.898170e-01,5.897000e-03
2.2945076,8.854750e-01,4.670000e-03
2.2945200,8.833170e-01,5.017000e-03
2.2945324,8.433260e-01,6.474000e-03
2.2945448,8.344940e-01,4.793000e-03
2.2945572,8.012030e-01,7.277000e-03
2.2945696,7.946040e-01,7.078000e-03
2.2945820,7.774910e-01,6.082000e-03
2.2945943,7.680600e-01,5.210000e-03
2.2946067,7.547010e-01,6.436000e-03
2.2946191,7.472750e-01,5.226000e-03
2.2946315,7.453610e-01,4.042000e-03
2.2946439,7.565000e-01,6.184000e-03
2.2946563,7.518620e-01,5.755000e-03
2.2946687,7.776710e-01,7.514000e-03
2.2946811,7.902290e-01,6.764000e-03
2.2946935,8.011840e-01,8.695000e-03
2.2947058,8.172330e-01,5.957000e-03
2.2947182,8.078340e-01,4.945000e-03
2.2947306,8.221030e-01,4.078000e-03
2.2947430,8.302210e-01,6.268000e-03
2.2947554,8.283170e-01,4.325000e-03
2.2947678,8.244110e-01,7.433000e-03
2.2947802,8.211740e-01,5.144000e-03
2.2947926,8.246570e-01,6.377000e-03
2.2948049,7.908850e-01,7.188000e-03
2.2948173,7.772430e-01,6.111000e-03
2.2948297,7.651650e-01,5.094000e-03
2.2948421,7.509560e-01,8.390000e-03
2.2948545,7.519490e-01,5.489000e-03
2.2948669,7.105160e-01,1.069300e-02
2.2948792,6.901710e-01,1.100500e-02
2.2948916,6.891420e-01,9.003000e-03
2.2949040,7.041430e-01,1.257100e-02
2.2949164,7.397070e-01,6.940000e-03
2.2949288,7.539280e-01,7.376000e-03
2.2949412,7.559870e-01,7.458000e-03
2.2949535,7.696400e-01,7.855000e-03
2.2949659,7.861010e-01,5.653000e-03
2.2949783,8.003060e-01,6.878000e-03
2.2949907,8.201840e-01,6.361000e-03
2.2950031,8.270290e-01,8.516000e-03
2.2950154,8.490070e-01,9.150000e-03
2.2950278,8.715810e-01,5.668000e-03
2.2950402,8.914750e-01,4.936000e-03
2.2950526,9.076880e-01,8.606000e-03
2.2950650,9.063070e-01,6.263000e-03
2.2950773,8.888060e-01,6.565000e-03
2.2950897,8.822900e-01,6.874000e-03
2.2951021,8.680360e-01,5.996000e-03
2.2951145,8.560010e-01,5.482000e-03
2.2951269,8.429600e-01,5.450000e-03
2.2951392,8.280130e-01,7.400000e-03
2.2951516,7.881380e-01,5.617000e-03
2.2951640,7.688300e-01,7.877000e-03
2.2951764,7.388130e-01,4.837000e-03
2.2951887,7.318270e-01,7.053000e-03
2.2952011,6.950960e-01,8.400000e-03
2.2952135,7.039160e-01,7.256000e-03
2.2952259,6.951200e-01,4.029000e-03
2.2952382,6.917680e-01,7.062000e-03
2.2952506,6.933280e-01,6.959000e-03
2.2952630,6.895140e-01,5.824000e-03
2.2952754,6.795570e-01,7.307000e-03
2.2952877,6.880760e-01,6.245000e-03
2.2953001,7.038190e-01,4.555000e-03
2.2953125,7.036660e-01,8.136000e-03
2.2953249,7.156180e-01,1.006000e-02
2.2953372,7.503760e-01,5.916000e-03
2.2953496,7.672950e-01,4.956000e-03
2.2953620,7.982940e-01,4.358000e-03
2.2953743,8.076320e-01,4.884000e-03
2.2953867,8.358300e-01,5.424000e-03
2.2953991,8.414200e-01,4.897000e-03
2.2954115,8.586900e-01,5.629000e-03
2.2954238,8.627250e-01,6.547000e-03
2.2954362,8.731190e-01,7.127000e-03
2.2954486,8.856650e-01,9.256000e-03
2.2954609,8.987850e-01,7.216000e-03
2.2954733,8.857210e-01,6.398000e-03
2.2954857,8.945970e-01,6.684000e-03
2.2954980,8.800040e-01,7.102000e-03
2.2955104,8.631180e-01,6.666000e-03
2.2955228,8.337590e-01,6.284000e-03
2.2955352,8.101580e-01,8.014000e-03
2.2955475,7.909350e-01,6.722000e-03
2.2955599,7.699740e-01,6.201000e-03
2.2955723,7.348120e-01,5.230000e-03
2.2955846,7.098160e-01,6.737000e-03
2.2955970,6.928710e-01,4.714000e-03
2.2956094,7.005900e-01,6.785000e-03
2.2956217,7.101870e-01,7.734000e-03
2.2956341,7.105600e-01,9.328000e-03
2.2956464,7.147130e-01,5.616000e-03
2.2956588,7.049620e-01,5.467000e-03
2.2956712,7.240220e-01,7.979000e-03
2.2956835,7.503400e-01,8.848000e-03
2.2956959,7.407570e-01,4.913000e-03
2.2957083,7.546010e-01,5.635000e-03
2.2957206,7.480770e-01,6.638000e-03
2.2957330,7.786690e-01,6.752000e-03
2.2957454,7.848250e-01,4.561000e-03
2.2957577,7.880460e-01,8.138000e-03
2.2957701,8.111840e-01,8.439000e-03
2.2957824,8.218750e-01,1.020500e-02
2.2957948,8.237220e-01,8.178000e-03
2.2958072,8.345050e-01,9.170000e-03
2.2958195,8.421450e-01,7.955000e-03
2.2958319,8.287190e-01,1.086500e-02
2.2958442,8.529540e-01,6.174000e-03
2.2958566,8.583450e-01,6.493000e-03
2.2958690,8.634760e-01,4.880000e-03
2.2958813,8.564460e-01,6.204000e-03
2.2958937,8.605710e-01,6.455000e-03
2.2959060,8.614630e-01,5.065000e-03
2.2959184,8.542940e-01,5.478000e-03
2.2959308,8.402740e-01,4.936000e-03
2.2959431,8.079500e-01,6.248000e-03
2.2959555,7.745080e-01,7.158000e-03
2.2959678,7.493670e-01,4.344000e-03
2.2959802,7.302490e-01,6.116000e-03
2.2959925,7.087370e-01,5.813000e-03
2.2960049,7.020980e-01,6.951000e-03
2.2960173,6.900030e-01,4.959000e-03
2.2960296,6.931730e-01,5.698000e-03
2.2960420,6.802840e-01,6.330000e-03
2.2960543,6.780320e-01,5.148000e-03
2.2960667,6.927680e-01,7.524000e-03
2.2960790,7.062730e-01,5.522000e-03
2.2960914,7.294210e-01,5.889000e-03
2.2961037,7.558160e-01,7.010000e-03
2.2961161,7.961390e-01,8.875000e-03
2.2961284,8.221430e-01,6.766000e-03
2.2961408,8.425600e-01,7.455000e-03
2.2961532,8.622720e-01,9.064000e-03
2.2961655,8.921390e-01,6.001000e-03
2.2961779,9.347610e-01,9.527000e-03
2.2961902,9.236170e-01,7.506000e-03
2.2962026,9.227070e-01,8.324000e-03
2.2962149,9.187110e-01,8.621000e-03
2.2962273,9.212200e-01,9.522000e-03
2.2962396,9.509660e-01,7.834000e-03
2.2962520,9.678420e-01,3.974000e-03
2.2962643,9.776250e-01,7.571000e-03
2.2962767,9.611010e-01,9.202000e-03
2.2962890,9.521220e-01,6.736000e-03
2.2963014,9.524780e-01,5.455000e-03
2.2963137,9.314970e-01,6.809000e-03
2.2963261,9.166950e-01,6.316000e-03
2.2963384,9.198090e-01,5.902000e-03
2.2963507,8.968670e-01,5.950000e-03
2.2963631,8.784910e-01,6.356000e-03
2.2963754,8.482900e-01,7.185000e-03
2.2963878,8.152190e-01,6.982000e-03
2.2964001,7.875960e-01,7.145000e-03
2.2964125,7.600210e-01,6.178000e-03
2.2964248,7.391170e-01,4.968000e-03
2.2964372,7.093790e-01,6.048000e-03
2.2964495,7.025890e-01,8.332000e-03
2.2964619,6.937590e-01,4.305000e-03
2.2964742,6.860450e-01,4.646000e-03
2.2964866,6.844200e-01,2.620000e-03
2.2964989,6.929940e-01,4.201000e-03
2.2965112,7.129890e-01,5.713000e-03
2.2965236,7.208540e-01,7.185000e-03
2.2965359,7.454300e-01,7.117000e-03
2.2965483,7.688990e-01,5.852000e-03
2.2965606,7.840010e-01,5.652000e-03
2.2965730,8.274730e-01,6.597000e-03
2.2965853,8.542450e-01,4.639000e-03
2.2965976,8.717930e-01,9.105000e-03
2.2966100,8.835970e-01,5.265000e-03
2.2966223,8.945440e-01,5.281000e-03
2.2966347,9.017100e-01,6.241000e-03
2.2966470,9.273610e-01,5.855000e-03
2.2966593,9.339970e-01,5.909000e-03
2.2966717,9.343430e-01,6.962000e-03
2.2966840,9.314630e-01,6.976000e-03
2.2966964,9.297400e-01,7.279000e-03
2.2967087,9.388770e-01,6.601000e-03
2.2967210,9.188280e-01,8.930000e-03
2.2967334,9.326210e-01,5.642000e-03
2.2967457,9.351750e-01,4.964000e-03
2.2967581,9.270090e-01,5.183000e-03
2.2967704,9.331560e-01,2.373000e-03
2.2967827,9.322150e-01,5.335000e-03
2.2967951,9.112030e-01,4.571000e-03
2.2968074,9.024280e-01,5.978000e-03
2.2968197,8.928160e-01,6.725000e-03
2.2968321,8.652030e-01,7.059000e-03
2.2968444,8.429280e-01,3.770000e-03
2.2968567,8.246750e-01,3.108000e-03
2.2968691,7.864160e-01,6.736000e-03
2.2968814,7.429630e-01,4.222000e-03
2.2968937,7.059820e-01,5.805000e-03
2.2969061,6.781250e-01,6.285000e-03
2.2969184,6.518310e-01,6.045000e-03
2.2969308,6.394500e-01,5.091000e-03
2.2969431,6.234200e-01,5.003000e-03
2.2969554,6.134470e-01,6.161000e-03
2.2969677,6.150780e-01,8.632000e-03
2.2969801,6.364500e-01,7.193000e-03
2.2969924,6.298290e-01,3.528000e-03
2.2970047,6.396400e-01,5.172000e-03
2.2970171,6.653090e-01,8.141000e-03
2.2970294,6.936650e-01,6.307000e-03
2.2970417,7.181920e-01,3.735000e-03
2.2970541,7.523570e-01,5.227000e-03
2.2970664,7.724020e-01,5.621000e-03
2.2970787,8.038260e-01,4.400000e-03
2.2970911,8.283770e-01,6.172000e-03
2.2971034,8.469540e-01,6.588000e-03
2.2971157,8.692500e-01,3.931000e-03
2.2971280,8.854530e-01,3.908000e-03
2.2971404,9.038840e-01,5.267000e-03
2.2971527,9.248720e-01,7.230000e-03
2.2971650,9.340520e-01,3.482000e-03
2.2971774,9.327580e-01,5.209000e-03
2.2971897,9.558740e-01,4.783000e-03
2.2972020,9.774160e-01,3.134000e-03
2.2972143,9.731310e-01,6.335000e-03
2.2972267,9.908010e-01,5.750000e-03
2.2972390,1.006150e+00,6.257000e-03
2.2972513,9.988860e-01,5.965000e-03
2.2972636,1.004994e+00,5.831000e-03
2.2972760,1.004535e+00,6.473000e-03
2.2972883,9.919860e-01,5.901000e-03
2.2973006,9.882780e-01,5.991000e-03
2.2973129,9.902600e-01,4.516000e-03
2.2973253,9.844690e-01,5.305000e-03
2.2973376,9.729810e-01,5.275000e-03
2.2973499,9.504620e-01,6.949000e-03
2.2973622,9.301200e-01,8.031000e-03
2.2973746,9.113600e-01,6.789000e-03
2.2973869,8.803120e-01,5.058000e-03
2.2973992,8.515690e-01,6.388000e-03
2.2974115,8.132200e-01,5.430000e-03
2.2974238,7.792590e-01,4.567000e-03
2.2974362,7.446230e-01,4.361000e-03
2.2974485,7.121770e-01,5.855000e-03
2.2974608,7.057160e-01,6.486000e-03
2.2974731,6.808560e-01,5.417000e-03
2.2974854,6.792180e-01,8.289000e-03
2.2974978,6.629460e-01,3.876000e-03
2.2975101,6.642450e-01,7.331000e-03
2.2975224,6.668870e-01,5.879000e-03
2.2975347,6.797870e-01,6.077000e-03
2.2975470,7.075830e-01,4.938000e-03
2.2975594,7.365790e-01,4.686000e-03
2.2975717,7.555650e-01,5.113000e-03
2.2975840,7.743390e-01,6.848000e-03
2.2975963,8.222540e-01,8.945000e-03
2.2976086,8.661030e-01,5.243000e-03
2.2976209,8.963700e-01,6.095000e-03
2.2976333,9.232560e-01,5.735000e-03
2.2976456,9.379280e-01,7.923000e-03
2.2976579,9.576120e-01,5.212000e-03
2.2976702,9.839090e-01,8.954000e-03
2.2976825,9.930860e-01,6.861000e-03
2.2976948,9.944940e-01,5.896000e-03
2.2977071,1.000584e+00,6.779000e-03
2.2977195,1.004840e+00,5.579000e-03
2.2977318,1.020944e+00,2.072000e-03
2.2977441,1.011500e+00,4.602000e-03
2.2977564,1.008435e+00,6.130000e-03
2.2977687,1.008093e+00,8.568000e-03
2.2977810,1.017274e+00,6.632000e-03
2.2977933,1.008749e+00,5.336000e-03
2.2978057,1.013212e+00,5.760000e-03
2.2978180,1.009760e+00,6.292000e-03
2.2978303,1.002341e+00,6.534000e-03
2.2978426,9.985420e-01,4.193000e-03
2.2978549,1.003582e+00,6.439000e-03
2.2978672,9.990940e-01,5.125000e-03
2.2978795,9.916750e-01,4.546000e-03
2.2978918,9.707720e-01,5.878000e-03
2.2979041,9.696850e-01,5.740000e-03
2.2979164,9.527880e-01,5.157000e-03
2.2979288,9.317280e-01,7.608000e-03
2.2979411,9.009740e-01,5.544000e-03
2.2979534,8.817300e-01,5.636000e-03
2.2979657,8.503300e-01,8.575000e-03
2.2979780,8.232650e-01,6.007000e-03
2.2979903,7.806060e-01,5.229000e-03
2.2980026,7.486620e-01,6.759000e-03
2.2980149,7.089110e-01,6.212000e-03
2.2980272,6.771880e-01,6.009000e-03
2.2980395,6.552840e-01,5.340000e-03
2.2980518,6.515020e-01,7.037000e-03
2.2980641,6.431130e-01,6.287000e-03
2.2980764,6.375030e-01,4.666000e-03
2.2980887,6.410880e-01,9.498000e-03
2.2981011,6.496590e-01,4.182000e-03
2.2981134,6.637080e-01,5.903000e-03
2.2981257,6.849990e-01,5.807000e-03
2.2981380,7.081270e-01,6.969000e-03
2.2981503,7.422710e-01,5.009000e-03
2.2981626,7.665450e-01,5.484000e-03
2.2981749,8.208020e-01,9.333000e-03
2.2981872,8.507300e-01,4.559000e-03
2.2981995,8.674100e-01,5.324000e-03
2.2982118,8.899540e-01,4.745000e-03
2.2982241,9.050800e-01,5.479000e-03
2.2982364,9.072930e-01,6.268000e-03
2.2982487,9.264830e-01,7.022000e-03
2.2982610,9.332820e-01,6.567000e-03
2.2982733,9.294740e-01,6.993000e-03
2.2982856,9.019660e-01,1.014200e-02
2.2982979,8.753950e-01,9.872000e-03
2.2983102,8.796020e-01,1.303000e-02
2.2983225,8.706830e-01,8.536000e-03
2.2983348,8.742670e-01,6.735000e-03
2.2983471,8.518870e-01,8.525000e-03
2.2983594,8.278770e-01,9.143000e-03
2.2983717,8.162620e-01,8.262000e-03
2.2983840,8.087270e-01,7.122000e-03
2.2983963,8.203400e-01,6.952000e-03
2.2984086,8.070310e-01,6.305000e-03
2.2984209,8.213970e-01,4.711000e-03
2.2984332,8.283750e-01,4.878000e-03
2.2984455,8.342270e-01,7.955000e-03
2.2984578,8.325830e-01,1.117300e-02
2.2984701,8.204350e-01,1.384400e-02
2.2984823,8.467990e-01,1.005800e-02
2.2984946,8.443480e-01,8.936000e-03
2.2985069,8.650090e-01,5.993000e-03
2.2985192,8.699250e-01,8.085000e-03
2.2985315,8.648600e-01,7.669000e-03
2.2985438,8.631130e-01,7.943000e-03
2.2985561,8.329220e-01,8.405000e-03
2.2985684,8.061850e-01,8.265000e-03
2.2985807,7.674380e-01,8.926000e-03
2.2985930,7.613620e-01,6.854000e-03
2.2986053,7.401460e-01,6.063000e-03
2.2986176,7.077510e-01,6.015000e-03
2.2986299,6.698670e-01,5.712000e-03
2.2986422,6.390860e-01,8.769000e-03
2.2986545,6.206470e-01,5.868000e-03
2.2986667,6.253360e-01,7.216000e-03
2.2986790,6.161750e-01,6.566000e-03
2.2986913,6.218490e-01,6.978000e-03
2.2987036,6.269200e-01,7.305000e-03
2.2987159,6.224640e-01,7.522000e-03
2.2987282,6.578460e-01,5.477000e-03
2.2987405,6.725710e-01,6.087000e-03
2.2987528,6.892880e-01,5.925000e-03
2.2987651,7.092880e-01,6.636000e-03
2.2987773,7.439460e-01,4.011000e-03
2.2987896,7.812530e-01,5.142000e-03
2.2988019,8.024910e-01,4.477000e-03
2.2988142,8.296350e-01,6.797000e-03
2.2988265,8.616710e-01,7.862000e-03
2.2988388,8.778970e-01,7.662000e-03
2.2988511,8.809200e-01,7.361000e-03
2.2988634,8.968080e-01,7.969000e-03
2.2988756,9.071820e-01,6.840000e-03
2.2988879,9.299740e-01,8.762000e-03
2.2989002,9.451220e-01,4.905000e-03
2.2989125,9.638910e-01,6.990000e-03
2.2989248,9.682870e-01,5.811000e-03
2.2989371,9.671230e-01,8.884000e-03
2.2989493,9.687020e-01,9.869000e-03
2.2989616,9.744230e-01,6.572000e-03
2.2989739,9.972580e-01,6.718000e-03
2.2989862,1.001674e+00,1.114600e-02
2.2989985,9.984640e-01,9.520000e-03
2.2990108,1.008770e+00,5.675000e-03
2.2990230,1.012665e+00,5.201000e-03
2.2990353,1.012892e+00,5.287000e-03
2.2990476,1.021994e+00,6.713000e-03
2.2990599,1.025751e+00,5.742000e-03
2.2990722,1.004281e+00,5.414000e-03
2.2990844,1.002805e+00,6.702000e-03
2.2990967,1.004049e+00,5.059000e-03
2.2991090,9.959600e-01,6.103000e-03
2.2991213,9.860470e-01,5.454000e-03
2.2991336,9.809290e-01,9.738000e-03
2.2991458,9.591050e-01,8.023000e-03
2.2991581,9.568010e-01,6.019000e-03
2.2991704,9.366970e-01,6.040000e-03
2.2991827,9.369960e-01,7.025000e-03
2.2991950,9.236790e-01,6.698000e-03
2.2992072,8.977040e-01,5.565000e-03
2.2992195,8.644890e-01,5.955000e-03
2.2992318,8.192670e-01,4.791000e-03
2.2992441,7.895890e-01,9.216000e-03
2.2992563,7.530950e-01,8.313000e-03
2.2992686,7.218790e-01,4.389000e-03
2.2992809,6.855610e-01,6.983000e-03
2.2992932,6.510980e-01,5.726000e-03
2.2993054,6.246520e-01,4.894000e-03
2.2993177,5.946140e-01,9.267000e-03
2.2993300,5.756650e-01,6.245000e-03
2.2993423,5.481050e-01,5.476000e-03
2.2993545,5.255270e-01,8.043000e-03
2.2993668,5.310840e-01,7.379000e-03
2.2993791,5.591900e-01,9.410000e-03
2.2993914,5.801010e-01,1.019100e-02
2.2994036,6.289620e-01,1.269100e-02
2.2994159,6.206400e-01,8.515000e-03
2.2994282,6.320790e-01,8.059000e-03
2.2994405,7.058390e-01,9.576000e-03
2.2994527,7.305210e-01,8.221000e-03
2.2994650,7.755330e-01,4.519000e-03
2.2994773,8.026200e-01,5.200000e-03
2.2994895,8.361900e-01,9.054000e-03
2.2995018,8.589430e-01,8.485000e-03
2.2995141,8.853220e-01,4.897000e-03
2.2995263,9.096810e-01,7.462000e-03
2.2995386,9.319220e-01,5.512000e-03
2.2995509,9.559440e-01,6.187000e-03
2.2995632,9.578300e-01,9.836000e-03
2.2995754,9.793290e-01,7.518000e-03
2.2995877,9.830680e-01,5.913000e-03
2.2996000,9.762410e-01,7.055000e-03
2.2996122,9.699410e-01,5.820000e-03
2.2996245,9.596000e-01,8.661000e-03
2.2996368,9.627100e-01,5.460000e-03
2.2996490,9.649850e-01,7.313000e-03
2.2996613,9.605370e-01,4.559000e-03
2.2996736,9.627340e-01,6.569000e-03
2.2996858,9.668660e-01,6.735000e-03
2.2996981,9.820090e-01,6.573000e-03
2.2997104,9.697130e-01,7.908000e-03
2.2997226,9.822100e-01,6.030000e-03
2.2997349,9.733610e-01,5.924000e-03
2.2997471,9.946180e-01,8.081000e-03
2.2997594,9.845880e-01,6.676000e-03
2.2997717,9.944510e-01,6.394000e-03
2.2997839,9.984060e-01,6.809000e-03
2.2997962,9.988340e-01,7.760000e-03
2.2998085,9.772260e-01,6.489000e-03
2.2998207,9.680610e-01,5.573000e-03
2.2998330,9.779770e-01,5.231000e-03
2.2998452,9.725890e-01,6.721000e-03
2.2998575,9.627840e-01,6.452000e-03
2.2998698,9.464850e-01,7.988000e-03
2.2998820,9.330950e-01,6.381000e-03
2.2998943,9.000870e-01,8.553000e-03
2.2999066,8.890730e-01,7.227000e-03
2.2999188,8.471040e-01,8.672000e-03
2.2999311,8.052650e-01,8.389000e-03
2.2999433,7.655280e-01,7.848000e-03
2.2999556,7.203910e-01,4.962000e-03
2.2999678,6.850760e-01,9.175000e-03
2.2999801,6.589010e-01,8.205000e-03
2.2999924,6.439070e-01,6.288000e-03
2.3000046,6.477070e-01,8.470000e-03
2.3000169,6.303130e-01,8.552000e-03
2.3000291,6.225450e-01,9.166000e-03
2.3000414,6.090420e-01,1.039300e-02
2.3000537,6.033370e-01,6.670000e-03
2.3000659,6.236050e-01,7.689000e-03
2.3000782,6.437300e-01,6.355000e-03
2.3000904,6.801830e-01,8.715000e-03
2.3001027,7.082910e-01,4.855000e-03
2.3001149,7.375550e-01,8.794000e-03
2.3001272,7.723260e-01,8.938000e-03
2.3001394,8.134880e-01,1.014500e-02
2.3001517,8.484710e-01,9.626000e-03
2.3001639,8.979290e-01,8.976000e-03
2.3001762,8.781870e-01,9.148000e-03
2.3001885,8.783950e-01,1.182100e-02
2.3002007,8.870440e-01,7.774000e-03
2.3002130,9.323310e-01,5.711000e-03
